time,micro_id,macro_dominant,macro_weights_sum_sq,closure_coherence,integration,differentiation,path_coherence,dominant_subsystem,env_x,env_y,goal_prox,hazard_prox,perc_range,perc_focus,perc_mode,n_visible,heading_x,heading_y,speed,conflict_angle,clarity,curvature,inner_outer_ratio,force_mag_0,force_mag_1,force_mag_2,force_mag_3,force_mag_4,force_mag_5,force_mag_6,force_mag_7,clarity_decomp_0,clarity_decomp_1,clarity_decomp_2,clarity_decomp_3,clarity_decomp_4,clarity_decomp_5,clarity_decomp_6,clarity_decomp_7,clarity_rate,clarity_persistence,clarity_grad_mag,u_dim0,u_dim1,u_dim2,u_dim3,resultant_dir_0,resultant_dir_1,resultant_dir_2,resultant_dir_3
1085,141,20,0.46967973907183586,0.5636279271843154,0.1473635617401871,0.3476201974094168,0.2232727526521619,Planning,1.412069761030668,12.569327655692813,0.10239247020972075,0.008898891338105024,5.471534741436532,0.5774341453500542,exploration,1,0.7240382013455496,0.6897598734286456,1.2698002705918214,1.5915991356295311,0.3649251376979765,0.5372422337621119,0.7741835609757741,0.7073292221455144,0.995756890951483,0.8156191632054776,0.9181061846179095,0.9005402532332104,0.938949760221049,0.9916610431746987,0.9755918302614349,-0.010067987030471322,0.37547826004446133,-0.0043231166996220175,0.003837981383608504,0.0693373953451936,-0.06527515857721265,0.005770767796580836,-0.009833004564561786,0.239043538107812,-0.11222831070681054,5.12836828890625,0.5725169304083407,0.5454121132287423,0.35897606694421413,0.4958690900836955,-0.11343890717591334,0.9914075634952985,-0.048709797159145224,0.043243647438266135
1086,217,20,0.4081968499267706,0.5751473012404968,0.18061739154937936,0.3592369302192198,0.08601107073915952,Social,2.416550048380965,13.187667158371749,0.12283930622627061,0.014127230051742793,4.153856401665285,0.6471083630585868,internal,0,0.8515834631894115,0.5242190431702461,1.1795441442559786,1.5635777861278075,0.024159369136159174,0.3602679067144215,0.9955650515850238,0.8198928941272137,0.8381680146568886,0.9333467634186058,0.8683972826891185,0.999816315347716,0.9912723137338764,0.9953040489822542,0.9985301969535196,-0.028038302695297283,0.008629208680825357,0.018455129782148423,0.06158022888092638,0.06380495500679119,0.05986841559508038,-0.004266439328449408,-0.15587382678586587,-0.34076576856181734,-0.030663728217404672,1.7610625149916075,0.6034971837041203,0.37150171400985216,0.6232988668458895,0.3305694001833312,-0.7460310584463753,0.05392912610812903,0.49104624246760253,0.44654551498032424
1087,175,20,0.4428586465181586,0.6849560862949269,0.1601472198217468,0.35393434582668143,-0.019325478545475505,Emotion,3.220941899308335,14.100955589970864,0.10941805227426883,0.02469746185148137,5.739793201075337,0.5313985801283319,exploration,1,0.6609510735102951,0.7504289962585323,1.2170217784128323,1.6059878635382685,0.32464604489305227,0.25482607634151383,0.9014805917332693,0.7973651246305035,0.9284322666341749,0.7819837049572073,0.9437816852836837,0.9864527614044419,0.9840218982714839,0.9783428482984998,0.9812009028462615,-0.020984726988153637,0.03772901040139349,-0.011325257159723219,0.041154502275697766,0.3213492813798308,-0.0346866052386049,0.07467022518333755,-0.0832603849607257,0.3004866757568931,-0.31372329344644784,0.9686802234117547,0.4909194741120473,0.5573789391779116,0.5238564444834892,0.41701462045301735,-0.43850332321951857,0.7883970353026709,-0.23665606338172393,0.36074763743656435
1088,175,20,0.40409058405651105,0.7318766114504957,0.18340530851526166,0.4139733738397285,-0.14997914799645407,Social,3.7662385851457714,15.103866939095559,0.09884184566448471,0.04533757643166115,5.143138666900935,0.5919102343171121,exploration,1,0.4776730214717181,0.8785376967199982,1.1415689421968374,1.5695555453524284,0.25197300382361787,0.1860883257390248,1.0955829396843824,0.8712049501222501,0.8302582200421026,0.8518065625977564,0.9088997760206579,0.9988951745340503,0.9997190211071776,0.9971421223701107,0.9986335845785477,0.02606395612047523,-0.030329694169224562,0.009159122834873986,-0.001650389121674594,-0.039876332535709436,0.20752658989059755,-0.04281206623413033,0.12389181703840996,-0.0726730410694344,-0.3571470518515779,0.2797491842998351,0.32202497931704466,0.5922693367606318,0.5747265787019585,0.46390331445519944,0.6347942751949082,-0.7386874029644874,0.2230727663617379,-0.04019564390669123
1089,52,20,0.3051726683502224,0.7299888275290783,0.2895723223445159,0.43104276220283283,-0.12913337757122756,Memory,4.333156954770768,15.734774443130293,0.08848913547544678,0.07952746028680549,5.448359472211751,0.6247323201186397,exploration,2,0.6683793490863855,0.7438205736028412,0.8481985124165237,2.41800838153953,0.2546134305632952,0.5303838086977862,2.2413029870981243,0.9467311712528828,0.8057400484755999,0.8183454974076223,0.8858858338032924,0.9815722046312391,0.9999230599484991,0.996924822606012,0.9949549079269462,-0.0025399606881986773,-0.031867311183983456,-0.029963542982803314,0.31898424541828063,-0.020737568409804074,0.0013461674048617983,0.07745194128292872,-0.05806054027798645,0.0026404267396773484,-0.3599616609834726,7.3211789195582515,0.2723332999913112,0.3030720678123624,0.35779715243789545,0.8402160871675304,-0.0279620351827156,-0.3508223926071279,-0.32986409697198016,0.8759745720982492
1090,86,20,0.5254742378911639,0.6474780083287305,0.1267979538693809,0.3343888066569273,-0.21588379015442133,Aesthetic,5.203920592648239,16.410743204545522,0.0692609548927843,0.12148721337174188,4.146782914627373,0.8881512610172713,threat-lock,0,0.7899198041401687,0.6132101622014735,1.1023443561151134,2.0060882194737366,0.2211019118694545,0.2913419695727033,1.2053754719587977,0.9622029787069535,0.9529676384195244,0.9337993334474797,0.5422517060790346,0.9997637541274303,0.999251010770775,0.9400191399008223,0.915835447441065,0.03302319844077946,-0.013998943764230316,0.05759935092433571,-0.011790750499456567,-0.033249675619080564,0.0825953692278795,-0.1082862525818291,0.21520961574105635,-0.033511518693840725,-0.36689352852697604,0.8602308037162238,0.5043597420194574,0.39153154230421644,0.3388574015089023,0.6910137071387097,0.817146706611987,-0.346398629364851,0.3565903664104769,-0.2917577077483605
1091,162,20,0.5674635744634297,0.6318747591267562,0.11513432430766914,0.2842485181076303,-0.3071116507802883,Motor Control,6.350398784238251,16.90713403782324,0.044656679534933796,0.2068818992040038,4.033144409053413,0.7837095949970967,threat-lock,1,0.9176771741542673,0.39732682269919617,1.2493262596910601,0.4420211858991885,0.5260034890904037,0.381800777868125,0.8230422293529093,0.8634936279686675,0.9201646854313322,0.9408377432619016,0.7228416472481498,0.9968123687771971,0.9993061179728622,0.9685003701405808,0.9912518087268408,0.3889900432573663,-0.005178077989015935,-0.004695322366656322,-0.06621481650533863,-0.02061138135092763,0.0008002214679587589,-0.006032565456601528,0.23894538803361876,0.30490157722094924,-0.2956919758484092,4.288909965351835,0.708552110843914,0.3067819129073103,0.47981570805144363,0.416672089824429,0.8605104216823994,-0.18588394033140698,-0.1452584624058639,-0.4515184979625235
1092,183,20,0.49473259815575743,0.5640816258875596,0.13726673691992763,0.30706733445246903,-0.2197418321250718,Aesthetic,7.627283548966872,16.88652963820582,0.026223937000728212,0.334311776831784,4.8788942483086615,0.5916704628771003,internal,1,0.9998698327529726,-0.0161343593161495,1.2770509949409456,2.6717604606636614,0.13675272989415974,0.3368219122631263,0.7569842474005352,0.705658484096742,0.9517798359025204,0.8773692960792676,0.9090568552566062,0.9587963039200755,0.9924866007002825,0.9990027235692248,0.9784697367894895,0.031428164314055686,0.014593542293493314,-0.02092113328632566,-0.15482624751428894,-0.025677792298780214,-0.02508154707490024,-0.013536366602931952,0.3307741100638377,-0.38925075919624397,-0.4071434421026674,0.728113828952316,0.7972153014794832,-0.012864232628148758,0.4781851842386237,0.36826781583589324,0.5519430981658037,0.2555196344980994,-0.3674180276912386,-0.7036139038567756
1093,115,20,0.4376116680823731,0.5136157098096013,0.16293086117813896,0.34520094731761575,-0.10262435232201932,Emotion,8.871393611082869,16.435088874206972,0.028392960475188328,0.3321070958277595,4.869111105431742,0.5577874710851252,internal,1,0.9400268681738728,-0.3411004062020748,1.3234835133306841,0.5476773149862592,0.4157530756435311,0.30951281990262935,0.6471624435160237,0.6036950806292297,0.9999172523342015,0.8782590306973519,0.9297197497671205,0.8196862617170624,0.937782081661889,0.9969749675598132,0.9528914027527279,-0.006879415711139078,0.1847395303812374,0.0308749158515204,-0.002237309170602692,0.25527693138242374,-0.023934855110226014,-0.011829885981480217,-0.010256835998202577,0.2790003457493714,-0.4122952940394446,0.885194620600729,0.7891811953149527,-0.28636418319819595,0.3456182708737504,0.41920947792330676,-0.13493494856800403,0.9481882417355627,0.284263745929538,-0.0438832614954617
1094,225,12,0.5828210444357784,0.48814823082856457,0.11147453513684195,0.2756174902220491,0.03758690331884279,Social,10.012299143221766,15.637742091760895,0.02220436063389702,0.2044319084148879,4.073709625242502,0.5934466345463147,internal,1,0.8196661036395502,-0.572841582415556,1.3919149847394587,1.7066113581504352,0.3671137378459858,0.3615639726654974,0.4793804075989747,0.6141604257074231,0.9581208446439003,0.9383751959899617,0.9078895362898158,0.6493081377986304,0.8945943689061439,0.9986451657462414,0.9651737992695135,-0.012269817707180003,-0.015750453890355835,0.12564633203586195,-0.0230848502994874,-0.002461181447966891,0.3153152394622146,-0.04670561169920669,0.026424081392105978,-0.04863933779754531,-0.4226784274606104,2.80257645803215,0.7391264460755235,-0.5165546813453213,0.403969868770874,0.15385604641106213,-0.23280723396548403,-0.2988487640327799,0.8152522300778724,-0.4380114261094977
1095,293,12,0.564711241145075,0.5928144688492222,0.11582126891013536,0.284781479024111,0.18858403798097761,Attention,11.314448415285021,15.480038756839283,0.013561971884051055,0.10464935170502042,4.423819212625244,0.4076992324877435,internal,0,0.9927458842784366,-0.12023148193474516,1.3116642362206368,1.7729271547076906,0.39122916575892625,0.47192534278146653,0.6751638936345875,0.6735666899317456,0.8562542004823444,0.9147722896226196,0.9880932731829134,0.4600352566404093,0.7591556282100751,0.9842365250826209,0.9103456905005298,0.0030784452068298666,0.02043504219625096,0.2472423471426883,-0.01879569968975959,0.04171456848207888,0.005106159414579866,-0.03284648303315705,0.12529478603941502,0.024115427912940468,-0.34268919830439204,3.918718076724797,0.8227735621380742,-0.09964612922519521,0.5584220423474227,0.03576474517725133,0.07831359747838777,0.5198538224918954,0.7035563345782148,-0.47815004733391503
1096,183,20,0.5171214415411434,0.5841249188283753,0.1294592477684348,0.29904809768057916,0.2489758394005271,Intuition,12.584344223245356,15.455511354298292,0.021246562397892344,0.061785388574504586,5.350532254084536,0.32503532162407595,exploration,0,0.9998135272166312,-0.01931089833846945,1.2701326531314128,0.682965387065632,0.4887573309319453,0.37796469284351947,0.7733941674223839,0.5683692918406993,0.9950229387968142,0.8295570000812661,0.9993602368399614,0.7580045830890896,0.8851401789835317,0.9292010934806734,0.8308480937085516,0.009702593382969362,0.008601095235172874,-0.01671647000354619,0.25224888299463283,-0.0007788768097713189,-0.017902222063431065,0.29041332725214564,-0.03681099905622687,0.09752816517301904,-0.20090572878479596,1.256399853525288,0.7908821791578937,-0.015275493823275827,0.471384980949818,0.38995925135051784,0.14862120832128498,0.13174881387116358,-0.2560575177939592,0.9460383364652084
1097,293,12,0.514480471675125,0.5451007695682966,0.13032762338399798,0.31518816899386903,0.16794418600184394,Social,13.792168875622943,15.607183720156373,0.03998065057833338,0.058280152165454915,4.828309885698908,0.5729714759453625,internal,0,0.9922075217679743,0.12459628303867921,1.2173105180914305,2.415223700178977,0.20942513654531952,0.4345813226783149,0.9007700729843845,0.6119684356080541,0.9998833228351137,0.8819275453748249,0.9208321124096288,0.8216172446144804,0.938925337169271,0.9983410866098366,0.9589736187048049,-0.017121476439022457,0.18447181879878652,0.028013982886910795,-0.0144314087823278,0.09577443134097223,-0.046337885493597096,-0.0300134242794376,0.009069098513034887,-0.27933219438662577,-0.25489140480872574,1.913539454094782,0.7372196760639976,0.09257622967509947,0.6687738022754183,0.02604558145477602,-0.1622247465515553,0.795324165368851,0.5192273341822118,-0.267480053508029
1098,348,12,0.6697774238679854,0.622327708044614,0.09515421026592634,0.24041781589503178,0.057268097831360415,Aesthetic,14.827751329793347,15.69677581355692,0.07343810086160366,0.08558728738892622,6.012642813652509,0.3182319070183432,exploration,2,0.996278565057224,0.08619176763194115,1.039450702335368,1.8333648134623226,0.10086283451681119,0.2359012603776641,1.3997067014653275,0.6756531198434871,0.9957055998274471,0.7434659322692008,0.9996607562934113,0.8900659578695671,0.9132350055405858,0.8907582236215225,0.8643585474331188,0.015235704544822683,-0.0038390254214370617,-0.013410177688082918,-0.07326705881619924,-0.020194336118054598,-0.01725744768466391,-0.042325206546368135,0.25592038224679436,-0.10856230202850833,-0.18662157610270408,0.591725246000306,0.579155480134104,0.050104896679792364,0.8110429256694829,-0.06540475426777992,0.20014507833170153,-0.05043165667057246,-0.17616382625847582,-0.9624785202502092
1099,348,12,0.5751099430918474,0.6567128728099324,0.11327632732865739,0.2936991966296639,0.21088820605283795,Planning,15.764639774780834,15.985396197208162,0.12348613541008693,0.10752658973725764,6.866257554016897,0.34578332798744593,exploration,2,0.9556794580639256,0.29440919386908015,0.9803375358569425,1.5311695620876884,0.3176423643574409,0.14441132485888394,1.6101942186991955,0.8152171018337473,0.9987439608220403,0.584986631954674,0.997858816683811,0.9273902831464113,0.8429037028204203,0.78480553290907,0.8900960891720147,0.05433503628523119,0.14366650895544789,-0.0178955861661641,0.08746696584439709,0.01633637908788806,-0.047330349268348726,0.09968935661224027,-0.018625946993250795,0.21677952984062973,-0.25666516162132524,0.11471698307330334,0.5041969652381061,0.15532427827600984,0.8406359748618727,-0.1224374394976858,0.35126490972317614,0.6641566322372172,-0.2423646057227352,0.6138145721187708
1100,259,12,0.7422023225465211,0.6807699418603016,0.08554007594678373,0.1982986870880078,0.18408506477489617,Planning,16.786887997871727,15.840135421843918,0.19835506588337493,0.13388842160362013,7.043815849171236,0.38570620764838004,exploration,3,0.9900542608740391,-0.14068603528836865,1.0325173715109628,1.817331908792616,0.18614982794820562,0.30582813246829194,1.4228170670242295,0.8635886840159455,0.9878635371829068,0.5416005388057253,0.9924762330199307,0.9690943828796048,0.8747422103481584,0.7322873684570879,0.89647345609003,-0.02924192457287279,0.16251760119889147,0.0283956617080972,0.07278271679312885,0.02060803167391561,-0.056956274792276954,0.015265548380131779,-0.02722153244080944,-0.1314925364092353,-0.2526556800485985,1.3390216228216505,0.569296835219342,-0.08089669204445225,0.8161603385431466,0.0569132709887848,-0.2138001733319137,0.6241788027760603,0.12092617697447865,0.7416651318287958
1101,225,12,0.5445505140234308,0.6864460310457116,0.12116894920494706,0.2918075188652522,0.011146300266651088,Attention,17.75539778387463,15.666136548478692,0.32974382722012374,0.12041423257788936,6.89696203125888,0.3398392896921493,exploration,3,0.9842422516002318,-0.17682530974073193,0.9840156571497014,1.4559039566580436,0.3299322349305081,0.20910570316615537,1.5961247044792495,0.822132049568233,0.9967224915117444,0.5778254827080426,0.9983791261442593,0.8880451476837293,0.7730745978814507,0.8436657747239069,0.932057690772318,-0.009388437809707667,0.11419910072359177,0.043955374068389126,0.13346551374895224,0.026639179381440385,-0.015089217148754832,0.06719301147987293,-0.031042289513275912,0.1437824069823025,-0.2623297764748691,1.44689403400216,0.5225571685116465,-0.09388068133539368,0.8066451873886411,0.2596997207773567,-0.20354378883794821,0.6132273272769085,0.1505840759397951,0.7482289804462735
1102,191,12,0.5030562998144419,0.5660406149786538,0.13424230765333006,0.31923689650774045,-0.019009354538380346,Social,18.620390579509824,14.844314360490298,0.5250289646826027,0.09652658723424679,6.839871124331847,0.48178980454414966,exploration,3,0.7249663571366756,-0.6887842775644477,1.1931488780411335,1.7947541064773993,0.19121458839281086,0.44089977939022557,0.9609515965992895,0.8526042459287725,0.9955834558166032,0.5910359791495057,0.9656894188502244,0.900001213798083,0.7710554920172366,0.9221850819034043,0.9825746691190278,-0.039076744095078955,-0.034388327156823675,-0.00561283849824116,0.17444300020863385,-0.010153570454024716,0.11619684109676108,0.03600374045794097,-0.046197513166356535,-0.13871764653769725,-0.2758522685323846,1.4304841644481483,0.5227329570732017,-0.49664406996601296,0.6367535826431349,0.2732028154105162,-0.33072217068618714,-0.5678255120660013,-0.0926800496457143,0.748069142567228
1103,225,12,0.5523080475066002,0.44445291296022715,0.11904297182281015,0.29113293152921127,-0.053374582220544003,Motor Control,19.660604220983682,13.984954533852521,0.5443204234796795,0.05548223147935454,5.820521495858809,0.4912419707873613,exploration,2,0.7709424986015417,-0.6369047525729509,1.3492752615931314,2.535113748408294,0.261362321349839,0.24222649398765236,0.5854640502421683,0.8524964810041806,0.8679542976646221,0.771067355606519,0.9619564543985198,0.6931343505995434,0.5980843315822061,0.9663929938180406,0.9843105981235024,0.22437678607429284,0.062351686082129584,-0.009586239340582276,0.009438935912392685,-0.002568314877756095,-0.07608664226928552,0.01345283043464108,0.039983279334006694,0.07014773295702814,-0.2901714583912556,0.7787853469621351,0.665306038212037,-0.5496344778259968,0.4621254155591443,0.20423000905311584,0.7189765923485714,0.6793997918208546,-0.10445408595121833,0.10284904694118994
1104,314,12,0.740628401231837,0.4230839038038519,0.0857212720221654,0.20016940854461568,0.05035576125630807,Motor Control,0.7435411663059845,13.144676494974934,0.34635753192062224,0.029579267583447765,4.772752493354866,0.44296100633718105,internal,1,0.7900610071462578,-0.6130282252776299,1.3707004086101242,2.0537356092932066,0.24435045626591093,0.19175405438988052,0.5330549416828405,0.7465707378848714,0.835405251804765,0.8868145781521019,0.9789229298407338,0.5118200430657377,0.6986923134199081,0.9832319049880576,0.9453594266423802,-0.0005949647496186525,0.0275678864994747,0.19993904859027076,-0.0075846926610582165,0.019562682112278486,0.031184371859855706,-0.031017820373623106,0.00529394498833125,-0.017011865083928074,-0.264275602866995,0.6233878324211217,0.6971932204216351,-0.5409697716059405,0.4701311078546377,0.015812685859675116,-0.0021198361072444524,0.5967905446151388,0.7854151683392574,-0.16419368287318603
1105,246,12,0.7077041254248841,0.5406071614624078,0.08977385270998095,0.21506261153947315,0.10893201004133697,Motor Control,1.5912007929000522,12.47222279998612,0.18772395488619953,0.015479598717086955,4.820786647127826,0.3110688801017726,internal,1,0.7834203140820013,-0.6214922457148264,1.0819985279387871,1.5861772282695161,0.3407603797116004,0.42260965502019365,1.2654911862117197,0.7168832566579733,0.8410420324547702,0.8825965879193652,0.9998749716644089,0.4831937367725132,0.6991691465974258,0.9469938667456886,0.8762763713105782,0.2658252526483456,0.018845975145224556,-0.008631903712663213,0.12039734505160397,-0.0008059504315743244,-0.07506114908580584,0.020381684001061204,-0.00019087390459157855,0.09640992344568947,-0.197929872708238,1.899050932077211,0.4857195463284247,-0.3853243606389842,0.7714180071972425,0.14323371664696305,0.5682834090858502,0.5358742326867196,-0.24544310621244841,0.5741519444476074
1106,170,12,0.393989847244158,0.5903099922327197,0.190647182016531,0.3569607263652028,0.1712949675055715,Motor Control,2.5911619463690956,12.226556731077089,0.11207575860238286,0.014426047460584335,6.628508043183455,0.4002636016528741,exploration,1,0.9711225687233951,-0.238581131936444,1.0296961327791596,1.3366317946742938,0.4361225819447662,0.3465062239646246,1.4323301771352273,0.8741147050565159,0.9227811951533585,0.6363287250078534,0.9896888915235836,0.7878078753606751,0.5753029930791171,0.8959309374091097,0.9702328210593244,0.3765903936029948,0.06233438086727156,-0.01754471349090772,0.014742520965407707,-0.013303980021152084,-0.034140501313296504,0.018872040639748514,0.028572440694700073,0.09536220223316583,-0.1670405672257062,2.461606074478445,0.5559201145269868,-0.13657601466768474,0.7326681546377907,0.36809940730928725,0.8047273687411722,0.4991755188637251,-0.2849276455192088,0.14850555607424445
1107,170,12,0.3942173428195063,0.5195414401450908,0.1904777692627334,0.3456036705792353,0.12620922064091653,Intuition,3.7122205904146672,11.930272224422577,0.0739342883358736,0.017580610977845575,6.396008927826744,0.557669585116501,exploration,1,0.9668046352455059,-0.2555167260040021,1.1595503405513723,2.0354867812035495,0.2068844592015095,0.1630265025775062,1.0475477890221427,0.8312357187244531,0.9906295936647724,0.6805860448492915,0.929786439796047,0.8719085678726235,0.7888011660161023,0.9662012279574886,0.9911416097699436,-0.02377767994981439,-0.0035392021212034366,-0.060758153658560965,0.15947998134297317,0.002596035120791544,-0.03167488037078564,0.19523038989066183,-0.030672031052552656,-0.22923812274325672,-0.20892272351897623,0.35563665611745304,0.6675788999521537,-0.17643437841173767,0.6210654544575183,0.370792399777305,-0.18309047431177536,-0.08986752237133948,-0.33921007782727103,0.9183344868508111
1108,115,20,0.382285816620808,0.507948100944668,0.19978616076854283,0.36254477538679264,0.07070319357734056,Intuition,4.6997289029067595,11.668840859952587,0.044459085001524595,0.020274029274328285,5.726392726745109,0.5595546798441134,exploration,0,0.9666974528160317,-0.25592193090666565,1.0215277899154875,1.4088678393569147,0.27979370005798404,0.2218902511252819,1.4602419222637153,0.7445390543319005,0.9843124044183748,0.7837586960060031,0.9287157764987344,0.8023844376912691,0.8258310976989754,0.9842162864046455,0.9777314998383554,0.0334066044696603,0.03617959095861843,-0.048437518037932246,0.0628737078843585,0.0116509287721793,-0.0598333315758622,0.2744802374551187,-0.03052651986815671,0.07290924085647454,-0.2124364544030553,0.7378627433435802,0.5462084830597086,-0.14460235646120365,0.6122894243503223,0.5530353445922152,0.2203315931016752,0.4045897722602348,-0.5416679331751793,0.7031052235856443
1109,128,20,0.6502239608695416,0.5652335371077039,0.09828271539973059,0.24926854703127868,0.14013325090195655,Aesthetic,5.8267373540482925,12.021340420622876,0.027894930591943347,0.021455343826389674,5.673736546101933,0.6871247412145506,vigilant,0,0.9544053484445156,0.2985137029693989,1.180848842662423,2.184286377637589,0.2281933044362459,0.40460017526305336,0.9922204485413055,0.8376492625596574,0.9894898473898912,0.7906337036395452,0.833157789086082,0.8725767514826475,0.8447232744166143,0.999121852919302,0.9999883484222913,0.013465474615559794,0.040944217025540824,0.005407866357987454,-0.03356592874396513,0.12049446565893998,-0.025127994535650077,-0.009891506275901556,0.11646671033373468,-0.051600395621738154,-0.21757967070628567,1.041135427342119,0.6774966470579333,0.2119037086204813,0.4901551733490828,0.5058092501499701,0.30410568966601365,0.9246884833079041,0.12213182140233066,-0.19379049654571692
1110,170,12,0.388438039859918,0.5425705476818588,0.19487664350634898,0.3602647900120375,0.05110239899331564,Social,6.820106197194285,11.845746787796557,0.019240039282463435,0.02906272536138828,4.9409310400944975,0.6540664751049791,threat-lock,0,0.9847337678595035,-0.17406724688242067,1.008768944021549,1.7567092514418152,0.21391043196876577,0.44590241044692014,1.5049846684335542,0.7355258554566414,0.9772905491074917,0.8716351881573441,0.8626453485331413,0.9442518761807263,0.9804529873553117,0.9999387355919889,0.99260350522085,0.010135372772667649,-0.05390340434979351,0.023285912268351305,-0.0158369380301765,-0.061902478636020594,0.3276373498419018,-0.027664032745435156,0.012158650847270807,-0.014282872467480112,-0.12679074928167441,4.450954598463125,0.5449775781838101,-0.0963333946121359,0.7452348619089335,0.371946631864014,0.039021276965850206,-0.5862444223713679,0.6691102746989986,-0.4550673109273462
1111,149,20,0.5282605349219983,0.5633211507060943,0.12593796845773952,0.29702981889587166,-0.06901400723830284,Intuition,8.050410450908608,11.692506414888301,0.01893041519657946,0.027924319993708722,6.471409171453601,0.5603626423048098,exploration,0,0.9923321478779876,-0.1235997908083171,1.239810940666608,1.5972851999951025,0.457948189460831,0.3697276187282212,0.8459460628587177,0.8384506147274853,0.9953491231205763,0.6668020617005265,0.9282541140647477,0.89126882250697,0.8036674857960053,0.9645350938465247,0.9924868490355128,0.03352172601192295,0.15750190138386572,-0.018454630989394663,0.04180906230039143,0.009876706744932627,-0.030851498988685135,0.27576376941681907,-0.01121884641902098,0.24403775749206522,-0.03685749684435871,0.70426010401902,0.7576103586937529,-0.09436405144084431,0.45736883082969704,0.4559996741019328,0.26178883465665415,0.5880326014070074,-0.4310428361251333,0.6323656688632142
1112,39,20,0.3253575289530644,0.568147510438134,0.2596728283314342,0.4161391427632493,-0.21552357370687833,Motor Control,9.226019941565779,11.405912898227921,0.021357852809033205,0.02493952418637517,4.744212984978182,0.6191997718713529,internal,0,0.9715470635191823,-0.2368465819201407,1.2100386433147405,2.207712539464209,0.13456594562714477,0.4033350135584631,0.9187246849445078,0.6527070804889848,0.9955377570025047,0.8892770931502457,0.889979939695394,0.7981665208334028,0.9207580628300948,0.9999995313523444,0.9769930893104294,0.26363418885802825,-0.0010562538825340812,-0.028253245814089237,-0.032847690537166095,-0.015084247630732999,-0.0861422304197726,0.016041060446906282,0.018274364606505184,-0.3233822438336862,-0.06771282594889837,1.5977078801910423,0.7154460593177258,-0.1744135308112039,0.1274387227504466,0.6644367602868172,0.5754587594779272,-0.029977698920160403,-0.8018593591428782,-0.15801937179520037
1113,26,3,0.33947440612463964,0.6407662177976309,0.24190686886254004,0.3760998168740869,-0.17016390102290643,Attention,10.23548510234849,11.081367116138047,0.026476672176912297,0.019124057652324444,2.7646323365026797,0.7651057322007719,threat-lock,0,0.9520079977082451,-0.3060731486091817,1.0603536558650564,1.7027507916425397,0.34779448330981316,0.19972922374139054,1.3322173820169,0.6986679654667702,0.9846724936046338,0.9918464455846591,0.7473444873350138,0.7772225852413746,0.9769557858975648,0.9251035352636884,0.999349301135578,0.06439454957713354,0.02027447541264226,0.2179417176612677,-0.014795712230464731,0.021456834264392412,0.009426295406896715,-0.03422466290682233,0.06332098612476772,0.2132285376826684,-0.1642918178191193,0.13632230051152602,0.5715108742721925,-0.1837422933147289,0.21566200060018054,0.7701324377879472,0.28974022344014944,0.46263839505481963,0.7668306099306555,-0.337619806906129
1114,13,3,0.4203949546378765,0.5636892684860727,0.1728223471937565,0.3225316883954252,-0.12856271714197245,Intuition,11.003731577476394,10.509890735596153,0.04342134684570903,0.01388336193337836,3.293972003601083,0.839092706451563,threat-lock,0,0.8023542177490521,-0.5968481458966817,0.9574904177398913,2.6494035787716825,0.10387046567210992,0.22511403840117497,1.700950982604007,0.8205944881950772,0.9829744498064126,0.9764680745251868,0.63788401485279,0.8454562796034384,0.9592904166132008,0.9199354673388936,0.9900882470056762,-0.0535418425728177,0.0208212715360199,0.055679296832470505,0.029451274280181464,0.04165560730651715,-0.013575588760395347,0.07113838781870625,-0.04775794076857231,-0.24392401763770324,-0.24439743068497644,0.6118176542042042,0.4066407163893479,-0.30248829289383694,0.15886391916603734,0.8472935710978439,-0.7031754697797729,0.3843928935458985,0.24931728641620138,0.5437161509330665
1115,9,18,0.47725814661602123,0.5607651477718755,0.14414005125011542,0.3494289117534888,-0.08577787584539223,Attention,11.919825215047165,10.170212993382574,0.06999066107306998,0.009155551370829606,2.953183514996224,0.8931054997684906,threat-lock,0,0.9376207577218241,-0.3476597685800764,0.9770406958530251,1.5180081826775675,0.4233402557399477,0.2903465667290387,1.6229281402705318,0.9135881591106708,0.9531530993666174,0.9873004885456361,0.531124834684027,0.8651982541983569,0.9452920533281086,0.8735172021380986,0.9502170956559753,0.013732505924557678,0.04294629834189111,0.3547227710740915,-0.01154728194952726,0.004678796161826363,0.022377398683707524,-0.04925826613775533,0.04568803364115608,0.3194697900678378,-0.4459918959768936,0.3025466000753302,0.4918593949836745,-0.18237621343777174,-0.09017597603308883,0.8465704493335885,0.23590685026059866,0.34957528150578404,0.8932202248888567,-0.15589326608219994
